상호명,상권업종소분류명,시도명,시군구명,위도,경도
카페,카페,제주특별자치도,서귀포시,33.24155689,126.5366431
네꼬야티하우스,카페,제주특별자치도,제주시,33.48567077,126.4156135
림벅애월점,카페,제주특별자치도,제주시,33.48604562,126.414804
컴포즈커피서귀포,카페,제주특별자치도,서귀포시,33.25106156,126.5111285
돌트멍으로드는보름,카페,제주특별자치도,제주시,33.50626247,126.631065
곱닥헌,카페,제주특별자치도,서귀포시,33.22384733,126.2557948
모네의숲,카페,제주특별자치도,제주시,33.33934339,126.2679938
와흘을그리다,카페,제주특별자치도,제주시,33.462691,126.6604549
토산부부,카페,제주특별자치도,서귀포시,33.30888651,126.7818662
그레이스팜,카페,제주특별자치도,서귀포시,33.24759058,126.5857032
날쌘카페제주,카페,제주특별자치도,제주시,33.4945169,126.5352464
추자향기,카페,제주특별자치도,제주시,33.96281876,126.2952625
디저트39제주시청,카페,제주특별자치도,제주시,33.50135771,126.5298612
양지,카페,제주특별자치도,제주시,33.5131231,126.532144
달리는커피아라점,카페,제주특별자치도,제주시,33.47426639,126.5447788
카페엔이오,카페,제주특별자치도,서귀포시,33.27769955,126.6853248
망고블루,카페,제주특별자치도,제주시,33.54140049,126.6670919
달리는커피한림점,카페,제주특별자치도,제주시,33.4130124,126.2649145
흰당나귀,카페,제주특별자치도,제주시,33.55385458,126.7075974
홀리브,카페,제주특별자치도,제주시,33.5375589,126.64411
애월더힐,카페,제주특별자치도,제주시,33.44157,126.4015525
바램,카페,제주특별자치도,서귀포시,33.31116006,126.3525771
스나오(素直),카페,제주특별자치도,서귀포시,33.26161321,126.6173615
블루오션,카페,제주특별자치도,제주시,33.51343126,126.9574849
고산2리복지회신수카페,카페,제주특별자치도,제주시,33.3027058,126.1984238
에이바우트제대,카페,제주특별자치도,제주시,33.44931472,126.5585146
에이바우트커피뷰하귀점,카페,제주특별자치도,제주시,33.48645693,126.4083884
모슬포정미소,카페,제주특별자치도,서귀포시,33.22298849,126.2524015
그래니,카페,제주특별자치도,제주시,33.51134646,126.5179035
용학,카페,제주특별자치도,제주시,33.50514783,126.6953094
에이바우트커피정부종합,카페,제주특별자치도,제주시,33.49014152,126.5273932
이면,카페,제주특별자치도,제주시,33.38858963,126.226558
머문,카페,제주특별자치도,제주시,33.55557314,126.7957641
디바인커피,카페,제주특별자치도,제주시,33.49772875,126.969018
한량,카페,제주특별자치도,제주시,33.48210512,126.4750714
카페보리다,카페,제주특별자치도,제주시,33.49662917,126.5335241
취향의섬,카페,제주특별자치도,서귀포시,33.27438384,126.6898234
반디,카페,제주특별자치도,제주시,33.31614037,126.2565471
투썸플레이스제주,카페,제주특별자치도,제주시,33.49476072,126.532953
그림책카페노란우산,카페,제주특별자치도,서귀포시,33.28851297,126.3028251
지장샘로13,카페,제주특별자치도,서귀포시,33.26547999,126.5597745
쁠랑뜨,카페,제주특별자치도,제주시,33.45280188,126.4854874
스몰홀더,카페,제주특별자치도,제주시,33.39543943,126.2422652
향다방,카페,제주특별자치도,서귀포시,33.32651149,126.833021
드라마컴퍼니,카페,제주특별자치도,제주시,33.45631865,126.427997
별인애월,카페,제주특별자치도,제주시,33.46878732,126.3667262
서귀샌드,카페,제주특별자치도,서귀포시,33.24682751,126.5578614
디베스트커피,카페,제주특별자치도,서귀포시,33.17439409,126.2711157
글라스어니언,카페,제주특별자치도,서귀포시,33.24642534,126.4341431
펠롱,카페,제주특별자치도,제주시,33.49595801,126.5300841
만남,카페,제주특별자치도,제주시,33.52362257,126.8546891
더카이로스,카페,제주특별자치도,제주시,33.44926269,126.400123
베이스노트,카페,제주특별자치도,제주시,33.48774428,126.5000759
미술카페쌤,카페,제주특별자치도,제주시,33.33264251,126.2600481
이디,카페,제주특별자치도,제주시,33.52396444,126.8619331
우주인,카페,제주특별자치도,제주시,33.36742755,126.2453125
투썸플레이스제주,카페,제주특별자치도,제주시,33.49476072,126.532953
델문도,카페,제주특별자치도,제주시,33.54369487,126.6687089
카페나모나모베이커리,카페,제주특별자치도,제주시,33.50890519,126.4719607
안트레,카페,제주특별자치도,서귀포시,33.27854162,126.6370066
다린,카페,제주특별자치도,서귀포시,33.23652891,126.5138381
차뜨락,카페,제주특별자치도,서귀포시,33.22084926,126.2490086
뮤렌,카페,제주특별자치도,제주시,33.49388312,126.6760655
라몽,카페,제주특별자치도,제주시,33.49013151,126.4798759
날외15,카페,제주특별자치도,서귀포시,33.23970613,126.2319702
블라썸,카페,제주특별자치도,서귀포시,33.24292106,126.5546621
해주에이디,카페,제주특별자치도,제주시,33.51292489,126.4844753
이퀄,카페,제주특별자치도,제주시,33.51515968,126.529496
위드커피,카페,제주특별자치도,제주시,33.46962074,126.3927428
신촌,카페,제주특별자치도,제주시,33.42055722,126.2646681
오빠커피;언니옷장,카페,제주특별자치도,제주시,33.51977778,126.5723116
엉또돌다카페농원,카페,제주특별자치도,서귀포시,33.26331064,126.4943393
업소명없음,카페,제주특별자치도,서귀포시,33.28118313,126.3012625
하루하나,카페,제주특별자치도,제주시,33.45203332,126.3932742
로하스,카페,제주특별자치도,서귀포시,33.27667884,126.6056279
인그리드,카페,제주특별자치도,제주시,33.50260015,126.456685
까메까메까망이,카페,제주특별자치도,제주시,33.47315907,126.3790124
에이바우트커피,카페,제주특별자치도,제주시,33.49877386,126.5308437
유쥬얼커피,카페,제주특별자치도,제주시,33.49319679,126.5294642
플랫172,카페,제주특별자치도,제주시,33.48131181,126.4481138
카페송키,카페,제주특별자치도,제주시,33.51513303,126.5201966
카페허그,카페,제주특별자치도,제주시,33.51281932,126.5210704
조남매구움과자,카페,제주특별자치도,제주시,33.49216434,126.8133131
설빙제주대,카페,제주특별자치도,제주시,33.4720143,126.5452962
오가닉제주공방,카페,제주특별자치도,제주시,33.53480648,126.8231692
도을,카페,제주특별자치도,제주시,33.47355519,126.6571312
스완스,카페,제주특별자치도,제주시,33.4859458,126.4945664
카페앤브릭,카페,제주특별자치도,서귀포시,33.24085017,126.4434386
쉬멍놀멍카페,카페,제주특별자치도,제주시,33.39229699,126.2429373
제주특별자치도서귀포시관광지관리사무소,카페,제주특별자치도,서귀포시,33.24471466,126.559546
다복다복,카페,제주특별자치도,제주시,33.52304036,126.8579947
사닮과,카페,제주특별자치도,제주시,33.47720846,126.5431066
스팅그레이,카페,제주특별자치도,제주시,33.30408462,126.2473403
카페코삿,카페,제주특별자치도,서귀포시,33.25984564,126.5729387
지유명차,카페,제주특별자치도,서귀포시,33.25290542,126.4257096
에스엔씨라운지,카페,제주특별자치도,서귀포시,33.25577113,126.5758238
조은기록,카페,제주특별자치도,제주시,33.42357995,126.2773514
시간당킬로미터,카페,제주특별자치도,서귀포시,33.25486154,126.5121805
메이크어베러,카페,제주특별자치도,제주시,33.47814918,126.4755579
바다바라,카페,제주특별자치도,서귀포시,33.24589446,126.4129758
로우파이,카페,제주특별자치도,제주시,33.48055783,126.4758877
아일렛,카페,제주특별자치도,제주시,33.48166198,126.5430079
로이셀,카페,제주특별자치도,제주시,33.4946562,126.546071
우도부릉이,카페,제주특별자치도,제주시,33.51754831,126.9488288
유랑노점아일랜드조르바,카페,제주특별자치도,제주시,33.53556744,126.8390475
망고레이,카페,제주특별자치도,제주시,33.49470526,126.4391512
지중해,카페,제주특별자치도,서귀포시,33.2496324,126.5145596
제일다방,카페,제주특별자치도,제주시,33.41335987,126.2611811
설빙,카페,제주특별자치도,서귀포시,33.24761559,126.564006
연화차,카페,제주특별자치도,제주시,33.4875679,126.7147821
빽다방제주연동,카페,제주특별자치도,제주시,33.48586553,126.4969986
달콤해,카페,제주특별자치도,서귀포시,33.2237642,126.255463
시간을담다,카페,제주특별자치도,제주시,33.52998367,126.8438377
카페따라비,카페,제주특별자치도,서귀포시,33.36173024,126.7666813
달리는커피서귀포,카페,제주특별자치도,서귀포시,33.25003025,126.5609572
카페온결,카페,제주특별자치도,제주시,33.35987881,126.1905404
오리지날로맨스,카페,제주특별자치도,제주시,33.40083557,126.2504521
고래가품은바다,카페,제주특별자치도,서귀포시,33.21185456,126.2570869
우담건강다원,카페,제주특별자치도,제주시,33.49534986,126.9022034
그남자이야기파트1,카페,제주특별자치도,제주시,33.5262524,126.6599698
설빙제주아라점,카페,제주특별자치도,제주시,33.49396095,126.5408987
땡초김밥싱싱왕만두,카페,제주특별자치도,제주시,33.47318651,126.5453331
커피베이,카페,제주특별자치도,제주시,33.4905104,126.4777861
헤븐리,카페,제주특별자치도,서귀포시,33.27684037,126.7140953
제주한치빵우도점,카페,제주특별자치도,제주시,33.51417948,126.9571509
컴포즈커피제주서사라점,카페,제주특별자치도,제주시,33.49965021,126.5195502
아라커피,카페,제주특별자치도,제주시,33.48431477,126.5362907
금선다원,카페,제주특별자치도,서귀포시,33.26447829,126.6137643
야자나라,카페,제주특별자치도,서귀포시,33.23580946,126.5051623
선물가게바나나,카페,제주특별자치도,서귀포시,33.25803181,126.4171337
공차한라대점,카페,제주특별자치도,제주시,33.47861577,126.4750279
컴포즈커피연동,카페,제주특별자치도,제주시,33.48636705,126.4961672
한라산,카페,제주특별자치도,제주시,33.52472286,126.8629007
카페봄봄오라점,카페,제주특별자치도,제주시,33.49640837,126.5090438
마레1440,카페,제주특별자치도,제주시,33.52472758,126.8590684
빽다방제주동광육,카페,제주특별자치도,서귀포시,33.31000984,126.3412999
제주미작,카페,제주특별자치도,제주시,33.39470603,126.2447114
카페드벨로브롬톤,카페,제주특별자치도,제주시,33.48138425,126.5013712
티엔미미,카페,제주특별자치도,제주시,33.48522367,126.4877705
감성커피연동점,카페,제주특별자치도,제주시,33.48391391,126.4915548
모슬포영다방,카페,제주특별자치도,서귀포시,33.22075646,126.2515624
앙카페,카페,제주특별자치도,서귀포시,33.22028751,126.2515449
시타북빠,카페,제주특별자치도,제주시,33.52623644,126.8540388
투썸플레이스제주아라점,카페,제주특별자치도,제주시,33.47430635,126.5483073
디저트39,카페,제주특별자치도,제주시,33.494225,126.5489679
카페제주완,카페,제주특별자치도,제주시,33.48899007,126.4333991
마록당,카페,제주특별자치도,제주시,33.48587821,126.4531634
미깡창고,카페,제주특별자치도,제주시,33.46028232,126.4451169
리릭스,카페,제주특별자치도,제주시,33.46548013,126.4881018
달리북카페;달리책방,카페,제주특별자치도,제주시,33.40329563,126.2547307
등대문화센터,카페,제주특별자치도,제주시,33.52138738,126.5457915
북촌카페,카페,제주특별자치도,제주시,33.54024737,126.6846674
